Date,Time,Transaction,Item
2016-11-24,15:20:20,1982,Coffee
2016-11-24,15:20:21,1982,Sandwich
2016-11-24,15:33:22,1983,Coffee
2016-11-24,15:36:23,1984,Cake
2016-11-24,15:53:44,1985,Coffee
2016-11-24,15:53:45,1985,Alfajores
2016-11-24,15:54:51,1986,Cake
2016-11-24,15:59:13,1987,Tea
2016-11-24,15:59:14,1987,Tea
2016-11-24,16:18:43,1988,Bread
2016-11-24,16:31:37,1989,Tea
2016-11-24,16:31:38,1989,Cake
2016-11-24,16:34:50,1990,Brownie
2016-11-24,16:34:51,1990,Alfajores
2016-11-24,17:02:03,1991,Hack the stack
2016-11-24,17:02:04,1991,Art Tray
2016-11-24,17:02:05,1991,Coffee
2016-11-24,17:11:08,1992,Tea
2016-11-24,17:51:05,1994,Coffee
2016-11-24,17:51:06,1994,Coke
2016-11-24,18:04:20,1995,Hack the stack
2016-11-24,18:04:21,1995,My-5 Fruit Shoot
2016-11-24,18:04:22,1995,Tea
2016-11-24,18:04:23,1995,Art Tray
2016-11-24,18:11:36,1996,Ella's Kitchen Pouches
2016-11-25,9:09:38,1997,Medialuna
2016-11-25,9:53:51,1998,Coffee
2016-11-25,10:05:51,1999,Coffee
2016-11-25,10:05:52,1999,Coffee
2016-11-25,10:10:58,2000,Coffee
2016-11-25,10:10:59,2000,Bread
2016-11-25,10:11:50,2001,Coffee
2016-11-25,10:11:51,2001,Medialuna
2016-11-25,10:23:03,2002,Coffee
2016-11-25,10:33:20,2004,Coffee
2016-11-25,10:33:21,2004,Pastry
2016-11-25,10:33:22,2004,Bread
2016-11-25,10:37:25,2005,Bread
2016-11-25,10:37:26,2005,Coffee
2016-11-25,10:45:49,2007,Keeping It Local
2016-11-25,10:45:50,2007,Coffee
2016-11-25,10:45:51,2007,Bread
2016-11-25,10:52:21,2008,Coffee
2016-11-25,10:52:49,2009,Coffee
2016-11-25,10:52:50,2009,Coffee
2016-11-25,10:56:54,2010,Tea
2016-11-25,10:56:55,2010,Brownie
2016-11-25,10:56:56,2010,Bread
2016-11-25,10:59:27,2011,Coffee
2016-11-25,10:59:28,2011,Pastry
2016-11-25,11:01:14,2012,Bread
2016-11-25,11:07:18,2013,Coffee
2016-11-25,11:07:19,2013,Cake
2016-11-25,11:15:02,2014,Coffee
2016-11-25,11:15:03,2014,Keeping It Local
2016-11-25,11:17:09,2015,Coffee
2016-11-25,11:30:50,2016,Medialuna
2016-11-25,11:40:16,2017,Bread
2016-11-25,11:40:17,2017,Focaccia
2016-11-25,11:43:02,2018,Medialuna
2016-11-25,11:43:03,2018,Coffee
2016-11-25,11:51:31,2020,Coffee
2016-11-25,11:51:32,2020,Coffee
2016-11-25,12:01:20,2021,Coffee
2016-11-25,12:03:01,2022,Bread
2016-11-25,12:07:15,2023,Farm House
2016-11-25,12:08:27,2024,Pastry
2016-11-25,12:41:29,2025,Juice
2016-11-25,12:41:30,2025,Tea
2016-11-25,12:41:31,2025,Alfajores
2016-11-25,12:42:23,2026,Coffee
2016-11-25,12:50:21,2027,Coffee
2016-11-25,12:50:22,2027,Sandwich
2016-11-25,13:11:24,2028,Coffee
2016-11-25,13:12:47,2029,Coffee
2016-11-25,13:12:48,2029,Coffee
2016-11-25,13:13:37,2030,Bread
2016-11-25,13:14:22,2031,Coffee
2016-11-25,13:14:23,2031,Bread
2016-11-25,13:14:24,2031,NONE
2016-11-25,13:20:48,2032,NONE
2016-11-25,13:23:44,2033,Coffee
2016-11-25,13:29:25,2034,NONE
2016-11-25,13:29:26,2034,Tea
2016-11-25,13:31:06,2035,Sandwich
2016-11-25,13:31:07,2035,Bread
2016-11-25,13:44:53,2036,Tea
2016-11-25,13:44:54,2036,NONE
2016-11-25,13:44:55,2036,Art Tray
2016-11-25,13:47:09,2037,Bread
2016-11-25,13:55:27,2038,Coffee
2016-11-25,13:57:35,2039,Mineral water
2016-11-25,13:57:36,2039,Coffee
2016-11-25,13:57:37,2039,NONE
2016-11-25,13:59:32,2040,NONE
2016-11-25,13:59:33,2040,Mineral water
2016-11-25,14:04:46,2042,NONE
2016-11-25,14:04:47,2042,Coffee
2016-11-25,14:06:54,2043,Bread
2016-11-25,14:06:55,2043,Coffee
2016-11-25,14:10:07,2044,Bread
2016-11-25,14:15:11,2045,Hot chocolate
2016-11-25,14:15:12,2045,Bread
2016-11-25,14:15:13,2045,NONE
2016-11-25,14:15:14,2045,Sandwich
2016-11-25,14:40:31,2047,NONE
2016-11-25,14:41:27,2048,NONE
2016-11-25,14:41:28,2048,Juice
2016-11-25,14:43:11,2049,Bread
2016-11-25,15:00:21,2050,Mineral water
2016-11-25,15:15:57,2051,Sandwich
2016-11-25,15:15:58,2051,Bread
2016-11-25,15:15:59,2051,Jam
2016-11-25,15:17:47,2052,Coffee
2016-11-25,15:17:48,2052,Sandwich
2016-11-25,15:35:33,2053,Tea
2016-11-25,15:35:34,2053,NONE
2016-11-25,15:36:04,2054,Tea
2016-11-25,15:51:16,2055,Bread
2016-11-25,15:51:17,2055,Pastry
2016-11-25,16:34:29,2057,Coffee
2016-11-25,16:34:30,2057,Tea
2016-11-25,16:34:57,2058,Bread
2016-11-25,16:56:41,2059,Alfajores
2016-11-25,16:56:42,2059,Bread
2016-11-25,16:57:17,2060,NONE
2016-11-25,17:05:08,2061,Coffee
2016-11-25,17:05:09,2061,Medialuna
2016-11-25,17:11:06,2062,Medialuna
2016-11-25,17:19:25,2063,Coffee
2016-11-25,17:19:26,2063,Bread
2016-11-25,17:19:27,2063,Medialuna
2016-11-25,18:13:33,2065,Tea
2016-11-25,18:13:34,2065,Alfajores
2016-11-25,18:13:35,2065,Cake
2016-11-25,18:15:25,2066,Tea
2016-11-25,18:15:26,2066,Brownie
2016-11-25,18:15:27,2066,Alfajores
2016-11-25,18:15:28,2066,Pastry
2016-11-25,18:15:29,2066,Bread
2016-11-25,18:18:40,2067,Medialuna
2016-11-25,18:23:14,2068,Brownie
2016-11-26,9:32:37,2069,Bread
2016-11-26,9:50:51,2070,Coffee
2016-11-26,9:53:39,2071,Coffee
2016-11-26,9:53:40,2071,Bread
2016-11-26,10:06:27,2072,Bread
2016-11-26,10:18:34,2073,Bread
2016-11-26,10:18:35,2073,Coffee
2016-11-26,10:18:36,2073,Medialuna
2016-11-26,10:31:00,2074,Bread
2016-11-26,10:32:12,2075,Bread
2016-11-26,10:36:18,2076,Pastry
2016-11-26,10:56:17,2077,NONE
2016-11-26,10:56:18,2077,Bread
2016-11-26,10:58:41,2078,Farm House
2016-11-26,11:01:22,2079,Medialuna
2016-11-26,11:01:23,2079,Scandinavian
2016-11-26,11:01:24,2079,Coffee
2016-11-26,11:08:40,2080,Coffee
2016-11-26,11:12:23,2081,Coffee
2016-11-26,11:22:03,2082,Bread
2016-11-26,11:24:18,2083,Cake
2016-11-26,11:25:46,2084,Muffin
2016-11-26,11:25:47,2084,Coffee
2016-11-26,11:27:33,2085,Bread
2016-11-26,11:34:03,2088,Scandinavian
2016-11-26,11:35:18,2089,Coffee
2016-11-26,11:36:11,2090,Bread
2016-11-26,11:37:24,2091,Bread
2016-11-26,11:38:51,2092,Coffee
2016-11-26,11:38:52,2092,Medialuna
2016-11-26,11:40:51,2093,Bread
2016-11-26,11:44:22,2094,Medialuna
2016-11-26,11:44:23,2094,Bread
2016-11-26,11:44:24,2094,Tea
2016-11-26,11:44:25,2094,Coffee
2016-11-26,11:44:26,2094,NONE
2016-11-26,11:46:18,2095,Bread
2016-11-26,11:51:12,2096,Cake
2016-11-26,11:51:13,2096,Muffin
2016-11-26,11:51:14,2096,Muffin
2016-11-26,11:51:15,2096,Jam
2016-11-26,11:52:10,2097,Bread
2016-11-26,11:52:11,2097,Pastry
2016-11-26,11:55:25,2098,Coffee
2016-11-26,12:00:48,2099,Coffee
2016-11-26,12:01:12,2100,Scandinavian
2016-11-26,12:03:22,2101,Scandinavian
2016-11-26,12:05:22,2102,Pastry
2016-11-26,12:05:23,2102,Medialuna
2016-11-26,12:07:11,2103,Medialuna
2016-11-26,12:07:12,2103,Pastry
2016-11-26,12:07:13,2103,Coffee
2016-11-26,12:10:28,2104,NONE
2016-11-26,12:10:29,2104,Medialuna
2016-11-26,12:10:30,2104,Bread
2016-11-26,12:19:55,2105,Coffee
2016-11-26,12:19:56,2105,Tea
2016-11-26,12:19:57,2105,Pastry
2016-11-26,12:21:37,2106,Coffee
2016-11-26,12:32:18,2107,Juice
2016-11-26,12:39:12,2108,Coffee
2016-11-26,12:39:13,2108,Coffee
2016-11-26,12:44:14,2109,Muffin
2016-11-26,12:44:15,2109,Cake
2016-11-26,12:44:16,2109,Pastry
2016-11-26,12:44:17,2109,Tea
2016-11-26,12:44:18,2109,Coffee
2016-11-26,12:44:19,2109,Coffee
2016-11-26,12:45:26,2110,Hot chocolate
2016-11-26,12:51:53,2111,Muffin
2016-11-26,12:58:27,2112,Tartine
2016-11-26,12:58:28,2112,NONE
2016-11-26,12:58:29,2112,Juice
2016-11-26,12:58:30,2112,Bread
2016-11-26,12:58:31,2112,Coffee
2016-11-26,13:00:01,2113,Coffee
2016-11-26,13:00:02,2113,Fudge
2016-11-26,13:05:04,2114,Bread
2016-11-26,13:17:46,2115,Bread
2016-11-26,13:21:14,2116,NONE
2016-11-26,13:21:15,2116,Coffee
2016-11-26,13:21:16,2116,Tea
2016-11-26,13:22:52,2117,Coffee
2016-11-26,13:22:53,2117,NONE
2016-11-26,13:22:54,2117,Sandwich
2016-11-26,13:35:45,2118,Coke
2016-11-26,13:35:46,2118,Sandwich
2016-11-26,13:37:51,2119,Scandinavian
2016-11-26,13:38:14,2120,Tea
2016-11-26,13:38:15,2120,Muffin
2016-11-26,13:40:06,2121,Bread
2016-11-26,13:40:07,2121,Scandinavian
2016-11-26,14:03:24,2122,Coffee
2016-11-26,14:03:25,2122,Coffee
2016-11-26,14:16:44,2123,Coffee
2016-11-26,14:16:45,2123,The Nomad
2016-11-26,14:16:46,2123,Tartine
2016-11-26,14:17:49,2124,Coffee
2016-11-26,14:17:50,2124,Coffee
2016-11-26,14:17:51,2124,Sandwich
2016-11-26,14:18:54,2125,Coffee
2016-11-26,14:18:55,2125,Alfajores
2016-11-26,14:22:06,2126,Coffee
2016-11-26,14:25:12,2127,Scandinavian
2016-11-26,14:26:16,2128,Bread
2016-11-26,14:28:09,2129,NONE
2016-11-26,14:34:50,2130,Alfajores
2016-11-26,14:34:51,2130,Muffin
2016-11-26,14:34:52,2130,Cake
2016-11-26,14:37:12,2131,Tea
2016-11-26,14:38:43,2132,Bread
2016-11-26,14:46:29,2133,NONE
2016-11-26,14:46:30,2133,Bread
2016-11-26,14:50:41,2134,Scandinavian
2016-11-26,15:02:40,2135,Coffee
2016-11-26,15:02:41,2135,Bread
2016-11-26,15:02:42,2135,NONE
2016-11-26,15:02:43,2135,Sandwich
2016-11-26,15:14:29,2136,Hot chocolate
2016-11-26,15:14:30,2136,Tea
2016-11-26,15:19:21,2137,Muffin
2016-11-26,15:19:55,2138,Sandwich
2016-11-26,15:19:56,2138,Coffee
2016-11-26,15:26:52,2139,NONE
2016-11-26,15:27:45,2140,Bread
2016-11-26,15:31:03,2141,NONE
2016-11-26,15:31:04,2141,Muffin
2016-11-26,15:31:05,2141,Coffee
2016-11-26,15:33:10,2142,Coffee
2016-11-26,15:33:11,2142,Coffee
2016-11-26,15:33:12,2142,Pastry
2016-11-26,15:35:22,2143,Tea
2016-11-26,15:35:23,2143,Hot chocolate
2016-11-26,15:35:24,2143,Cookies
2016-11-26,15:35:25,2143,Cake
2016-11-26,15:44:02,2144,Cake
2016-11-26,15:53:09,2145,Sandwich
2016-11-26,15:53:10,2145,Bread
2016-11-26,16:00:21,2146,Bakewell
2016-11-26,16:00:22,2146,Coffee
2016-11-26,16:01:44,2147,Bread
2016-11-26,16:01:45,2147,Tea
2016-11-26,16:37:32,2148,Sandwich
2016-11-26,16:37:33,2148,Medialuna
2016-11-26,16:37:34,2148,Tea
2016-11-26,16:37:35,2148,Coffee
2016-11-26,16:40:25,2149,Bread
2016-11-26,16:40:26,2149,Tea
2016-11-26,16:40:27,2149,Alfajores
2016-11-26,16:40:28,2149,Medialuna
2016-11-26,16:50:27,2150,Bread
2016-11-26,16:50:28,2150,Coffee
2016-11-26,16:52:35,2151,Bread
2016-11-26,16:52:36,2151,Muffin
2016-11-26,16:52:37,2151,Coffee
2016-11-26,16:52:38,2151,Pastry
2016-11-26,17:13:28,2152,Tea
2016-11-26,17:13:29,2152,Alfajores
2016-11-26,17:14:29,2153,Bakewell
2016-11-26,17:25:21,2154,Focaccia
2016-11-26,17:40:56,2155,NONE
2016-11-26,17:40:57,2155,Pastry
2016-11-26,17:40:58,2155,Bakewell
2016-11-26,17:53:55,2156,NONE
2016-11-26,17:53:56,2156,Alfajores
2016-11-26,17:53:57,2156,Coffee
2016-11-26,17:53:58,2156,Coffee
2016-11-26,17:53:59,2156,Coffee
2016-11-26,17:56:16,2157,Coffee
2016-11-27,10:34:19,2158,Coffee
2016-11-27,10:34:20,2158,The Nomad
2016-11-27,10:34:21,2158,NONE
2016-11-27,10:34:22,2158,Bread
2016-11-27,11:00:52,2159,Coffee
2016-11-27,11:04:38,2160,Coffee
2016-11-27,11:04:39,2160,Jammie Dodgers
2016-11-27,11:04:40,2160,NONE
2016-11-27,11:04:41,2160,Juice
2016-11-27,11:06:18,2161,Medialuna
2016-11-27,11:09:51,2162,Coffee
2016-11-27,11:09:52,2162,Tea
2016-11-27,11:09:53,2162,Juice
2016-11-27,11:09:54,2162,Smoothies
2016-11-27,11:09:55,2162,Jammie Dodgers
2016-11-27,11:09:56,2162,Muffin
2016-11-27,11:11:34,2163,Cake
2016-11-27,11:11:35,2163,Pastry
2016-11-27,11:14:33,2164,Coffee
2016-11-27,11:14:34,2164,Brownie
2016-11-27,11:17:25,2165,Juice
2016-11-27,11:29:36,2166,Coffee
2016-11-27,11:34:14,2167,Coffee
2016-11-27,11:34:15,2167,Bakewell
2016-11-27,11:41:00,2168,Bread
2016-11-27,11:41:01,2168,Tea
2016-11-27,11:41:02,2168,NONE
2016-11-27,11:54:51,2169,Bread
2016-11-27,11:54:52,2169,Coffee
2016-11-27,11:54:53,2169,Hot chocolate
2016-11-27,11:58:02,2170,NONE
2016-11-27,11:58:03,2170,Pastry
2016-11-27,11:58:04,2170,Coffee
2016-11-27,11:58:05,2170,Hot chocolate
2016-11-27,11:59:52,2171,Bread
2016-11-27,11:59:53,2171,Bread
2016-11-27,11:59:54,2171,Coffee
2016-11-27,12:02:09,2172,Alfajores
2016-11-27,12:02:10,2172,Pastry
2016-11-27,12:08:52,2174,Coffee
2016-11-27,12:08:53,2174,Hot chocolate
2016-11-27,12:08:54,2174,Muffin
2016-11-27,12:15:23,2175,Bread
2016-11-27,12:15:24,2175,Coffee
2016-11-27,12:15:25,2175,Coffee
2016-11-27,12:15:26,2175,Smoothies
2016-11-27,12:15:27,2175,Pastry
2016-11-27,12:21:34,2176,Brownie
2016-11-27,12:21:35,2176,Coffee
2016-11-27,12:24:14,2177,Tartine
2016-11-27,12:24:15,2177,Hearty & Seasonal
2016-11-27,12:24:35,2178,Fudge
2016-11-27,12:25:49,2179,Bread
2016-11-27,12:27:13,2180,Coffee
2016-11-27,12:28:40,2181,Coffee
2016-11-27,12:28:41,2181,Keeping It Local
2016-11-27,12:30:53,2182,Tea
2016-11-27,12:30:54,2182,Medialuna
2016-11-27,12:33:00,2183,Medialuna
2016-11-27,12:33:01,2183,Jammie Dodgers
2016-11-27,12:33:02,2183,Tea
2016-11-27,12:33:03,2183,Hot chocolate
2016-11-27,12:33:04,2183,NONE
2016-11-27,12:33:05,2183,Muffin
2016-11-27,12:34:52,2184,NONE
2016-11-27,12:34:53,2184,Coffee
2016-11-27,12:36:16,2185,Coffee
2016-11-27,12:36:17,2185,Keeping It Local
2016-11-27,12:37:49,2186,Coffee
2016-11-27,12:37:50,2186,Medialuna
2016-11-27,12:37:51,2186,Coffee
2016-11-27,12:39:28,2187,Bread
2016-11-27,12:39:29,2187,Hot chocolate
2016-11-27,12:39:30,2187,Medialuna
2016-11-27,12:50:08,2189,Bread
2016-11-27,12:57:16,2190,Muffin
2016-11-27,12:57:17,2190,Muffin
2016-11-27,12:57:18,2190,Brownie
2016-11-27,12:57:19,2190,Alfajores
2016-11-27,12:57:20,2190,Hot chocolate
2016-11-27,12:57:21,2190,Coffee
2016-11-27,12:57:22,2190,Coffee
2016-11-27,13:02:45,2191,Pastry
2016-11-27,13:07:20,2192,Brownie
2016-11-27,13:07:21,2192,Coffee
2016-11-27,13:22:47,2193,Jammie Dodgers
2016-11-27,13:24:22,2194,Coffee
2016-11-27,13:24:23,2194,Hearty & Seasonal
2016-11-27,13:28:41,2195,Art Tray
2016-11-27,13:28:42,2195,Hearty & Seasonal
2016-11-27,13:28:43,2195,Hearty & Seasonal
2016-11-27,13:28:44,2195,Tea
2016-11-27,13:28:45,2195,Coffee
2016-11-27,13:38:20,2196,Coffee
2016-11-27,13:38:21,2196,Coffee
2016-11-27,13:38:22,2196,Alfajores
2016-11-27,13:38:23,2196,Brownie
2016-11-27,13:43:01,2197,Coffee
2016-11-27,13:43:02,2197,Coffee
2016-11-27,13:43:03,2197,Medialuna
2016-11-27,13:43:04,2197,Hearty & Seasonal
2016-11-27,13:53:01,2198,Coffee
2016-11-27,13:53:02,2198,Bread
2016-11-27,13:53:03,2198,Farm House
2016-11-27,14:04:09,2200,Coffee
2016-11-27,14:04:10,2200,Tea
2016-11-27,14:04:11,2200,Cake
2016-11-27,14:06:49,2201,Hearty & Seasonal
2016-11-27,14:06:50,2201,Tea
2016-11-27,14:23:15,2202,Coffee
2016-11-27,14:23:16,2202,Coffee
2016-11-27,14:25:02,2203,Bakewell
2016-11-27,14:46:08,2204,Coffee
2016-11-27,14:46:09,2204,Hearty & Seasonal
2016-11-27,14:52:57,2205,Coffee
2016-11-27,14:52:58,2205,Muffin
2016-11-27,14:54:57,2206,Cake
2016-11-27,14:54:58,2206,Brownie
2016-11-27,15:08:28,2207,Coffee
2016-11-27,15:08:29,2207,Sandwich
2016-11-27,15:08:30,2207,NONE
2016-11-27,15:08:31,2207,Bakewell
2016-11-27,15:08:32,2207,Cookies
2016-11-27,15:09:13,2208,Bakewell
2016-11-27,15:41:05,2209,Coffee
2016-11-27,15:51:10,2210,Coffee
2016-11-27,15:51:11,2210,Medialuna
2016-11-27,15:51:12,2210,Cookies
2016-11-27,15:53:44,2211,Alfajores
2016-11-27,15:53:45,2211,Coffee
2016-11-27,15:53:46,2211,Coffee
2016-11-27,15:55:14,2212,Fudge
2016-11-27,16:46:22,2213,Mineral water
2016-11-27,16:51:26,2214,Brownie
2016-11-27,16:51:27,2214,Bread
2016-11-27,16:59:42,2215,Coffee
2016-11-27,17:20:50,2216,Coffee
2016-11-28,8:52:46,2217,Bread
2016-11-28,8:58:10,2218,Pastry
2016-11-28,9:47:27,2220,Medialuna
2016-11-28,10:10:09,2221,Coffee
2016-11-28,10:22:59,2222,Ella's Kitchen Pouches
2016-11-28,10:23:00,2222,Coffee
2016-11-28,10:54:08,2223,Coffee
2016-11-28,11:01:00,2224,Coffee
2016-11-28,11:21:13,2225,Coffee
2016-11-28,11:21:14,2225,Tartine
2016-11-28,11:21:15,2225,NONE
2016-11-28,11:29:20,2226,Bread
2016-11-28,11:43:49,2227,Coffee
2016-11-28,11:57:28,2228,Tea
2016-11-28,11:57:29,2228,Coffee
2016-11-28,12:00:38,2229,Coffee
2016-11-28,12:00:39,2229,Coffee
2016-11-28,12:00:40,2229,Medialuna
2016-11-28,12:00:41,2229,Pastry
2016-11-28,12:19:00,2230,Pastry
2016-11-28,12:19:01,2230,Coffee
2016-11-28,12:19:59,2231,Coffee
2016-11-28,12:39:30,2232,Tea
2016-11-28,12:39:31,2232,Coffee
2016-11-28,12:39:32,2232,Keeping It Local
2016-11-28,12:55:46,2234,Pastry
2016-11-28,12:55:47,2234,Bread
2016-11-28,12:55:48,2234,Cookies
2016-11-28,12:55:49,2234,Coffee
2016-11-28,12:55:50,2234,Bread
2016-11-28,13:13:59,2235,Jam
2016-11-28,13:14:00,2235,Bread
2016-11-28,13:14:01,2235,Smoothies
2016-11-28,13:15:39,2236,Bread
2016-11-28,13:35:26,2237,Bread
2016-11-28,14:05:44,2238,Cookies
2016-11-28,14:05:45,2238,Coffee
2016-11-28,14:05:46,2238,Coffee
2016-11-28,14:19:30,2239,Sandwich
2016-11-28,14:27:21,2240,NONE
2016-11-28,14:36:53,2241,Hot chocolate
2016-11-28,14:40:15,2242,Bread
2016-11-28,14:40:16,2242,Coffee
2016-11-28,14:40:17,2242,Bakewell
2016-11-28,14:40:18,2242,Lemon and coconut
2016-11-28,14:47:20,2243,Coffee
2016-11-28,15:07:55,2244,Coffee
2016-11-28,15:07:56,2244,Coffee
2016-11-28,15:07:57,2244,Lemon and coconut
2016-11-28,15:07:58,2244,Sandwich
2016-11-28,15:14:42,2245,Tea
2016-11-28,15:18:34,2246,Bread
2016-11-28,15:18:35,2246,Coffee
2016-11-28,15:19:17,2247,NONE
2016-11-28,15:57:56,2248,Bread
2016-11-28,16:17:36,2249,Bread
2016-11-28,16:21:39,2250,Coffee
2016-11-28,16:33:39,2251,Coffee
2016-11-28,16:33:40,2251,Hot chocolate
2016-11-28,16:33:41,2251,Pastry
2016-11-28,16:33:42,2251,Cake
2016-11-28,16:37:06,2252,Bread
2016-11-28,16:37:47,2253,Bread
2016-11-28,17:07:55,2254,Bread
2016-11-28,17:13:12,2255,Coffee
2016-11-28,17:23:47,2256,Tea
2016-11-28,17:23:48,2256,Lemon and coconut
2016-11-28,17:23:49,2256,Cake
2016-11-28,17:28:38,2257,Pastry
2016-11-28,17:28:39,2257,Medialuna
2016-11-28,17:35:04,2258,Bread
2016-11-28,17:55:01,2259,Tea
2016-11-28,17:55:02,2259,Coffee
2016-11-28,17:55:03,2259,Ella's Kitchen Pouches
2016-11-28,18:27:41,2260,Coffee
2016-11-29,9:37:20,2261,Pastry
2016-11-29,9:37:21,2261,Pastry
2016-11-29,10:08:33,2262,Pastry
2016-11-29,10:08:34,2262,Bread
2016-11-29,10:18:57,2263,Tea
2016-11-29,10:18:58,2263,Keeping It Local
2016-11-29,10:19:24,2264,Coffee
2016-11-29,10:20:07,2265,Medialuna
2016-11-29,10:21:46,2266,Bread
2016-11-29,10:23:40,2267,NONE
2016-11-29,10:23:41,2267,Keeping It Local
2016-11-29,10:23:42,2267,Coffee
2016-11-29,10:23:43,2267,Coffee
2016-11-29,10:29:15,2268,Hot chocolate
2016-11-29,10:29:16,2268,Pastry
2016-11-29,10:35:34,2269,Bread
2016-11-29,10:49:58,2270,Tea
2016-11-29,10:49:59,2270,NONE
2016-11-29,10:51:49,2271,Bread
2016-11-29,10:52:13,2272,Coke
2016-11-29,11:28:51,2273,Bread
2016-11-29,11:29:40,2274,Bread
2016-11-29,11:29:41,2274,Bread
2016-11-29,11:52:48,2275,Coffee
2016-11-29,11:52:49,2275,Coffee
2016-11-29,11:52:50,2275,Medialuna
2016-11-29,11:52:51,2275,Pastry
2016-11-29,11:55:13,2277,Coffee
2016-11-29,11:55:14,2277,Muffin
2016-11-29,11:58:21,2278,Coffee
2016-11-29,11:58:22,2278,Bread
2016-11-29,12:00:51,2279,Farm House
2016-11-29,12:03:37,2280,Muffin
2016-11-29,12:03:38,2280,Coffee
2016-11-29,12:10:16,2281,Bread
2016-11-29,12:10:17,2281,Coffee
2016-11-29,12:10:18,2281,Bread
2016-11-29,12:13:02,2282,Coffee
2016-11-29,12:13:39,2283,Coffee
2016-11-29,12:36:51,2284,Scandinavian
2016-11-29,12:36:52,2284,Farm House
2016-11-29,12:37:04,2285,Coffee
2016-11-29,12:40:23,2286,Tea
2016-11-29,12:45:17,2287,Coffee
2016-11-29,12:45:18,2287,Muffin
2016-11-29,12:49:55,2288,Bread
2016-11-29,12:51:32,2289,Bread
2016-11-29,13:03:28,2290,Tea
2016-11-29,13:11:24,2291,Medialuna
2016-11-29,13:20:24,2292,NONE
2016-11-29,13:21:25,2293,NONE
2016-11-29,13:31:35,2294,Tea
2016-11-29,13:31:36,2294,NONE
2016-11-29,13:32:43,2295,Tea
2016-11-29,13:32:44,2295,Sandwich
2016-11-29,13:36:20,2296,Coffee
2016-11-29,13:38:15,2297,NONE
2016-11-29,13:38:16,2297,Coffee
2016-11-29,13:39:44,2298,Cookies
2016-11-29,13:52:00,2300,Tea
2016-11-29,14:10:52,2301,Sandwich
2016-11-29,14:17:09,2302,Farm House
2016-11-29,14:50:37,2303,Cake
2016-11-29,14:50:38,2303,NONE
2016-11-29,14:50:39,2303,Sandwich
2016-11-29,15:01:35,2304,Coffee
2016-11-29,15:01:36,2304,Hot chocolate
2016-11-29,15:01:37,2304,Cake
2016-11-29,15:01:38,2304,Bread
2016-11-29,15:10:54,2305,Tea
2016-11-29,15:10:55,2305,Tea
2016-11-29,15:10:56,2305,Muffin
2016-11-29,16:24:16,2307,Coffee
2016-11-29,16:24:17,2307,Tea
2016-11-29,16:24:18,2307,Bread
2016-11-29,16:24:19,2307,Fudge
2016-11-29,16:44:44,2308,Juice
2016-11-29,16:44:45,2308,Tea
2016-11-29,16:45:58,2309,Coffee
2016-11-29,16:45:59,2309,Bread
2016-11-29,16:46:00,2309,Cake
2016-11-29,16:55:52,2310,Coke
2016-11-29,16:56:38,2311,Tiffin
2016-11-29,16:56:39,2311,Pastry
2016-11-29,17:00:56,2312,Alfajores
2016-11-29,17:13:11,2313,Tiffin
2016-11-29,17:13:12,2313,Coffee
2016-11-29,18:35:30,2314,Bread
2016-11-30,9:40:55,2316,Medialuna
2016-11-30,9:40:56,2316,Bread
2016-11-30,9:47:45,2317,Cake
2016-11-30,9:47:46,2317,Bread
2016-11-30,9:47:57,2318,Bread
2016-11-30,10:59:12,2319,Farm House
2016-11-30,11:30:30,2320,Medialuna
2016-11-30,11:30:31,2320,Pastry
2016-11-30,11:52:26,2321,Keeping It Local
2016-11-30,11:52:27,2321,Cookies
2016-11-30,11:52:28,2321,Coffee
2016-11-30,11:59:02,2322,Coffee
2016-11-30,11:59:03,2322,Coffee
2016-11-30,12:05:24,2323,Coffee
2016-11-30,12:05:25,2323,Tea
2016-11-30,12:05:26,2323,Hot chocolate
2016-11-30,12:16:49,2325,Coffee
2016-11-30,12:16:50,2325,Keeping It Local
2016-11-30,12:17:58,2326,Coffee
2016-11-30,12:20:47,2328,Tea
2016-11-30,12:20:48,2328,Tea
2016-11-30,12:26:19,2329,Bread
2016-11-30,12:26:20,2329,Medialuna
2016-11-30,12:28:40,2330,Pastry
2016-11-30,12:28:41,2330,Bread
2016-11-30,12:30:00,2331,Coffee
2016-11-30,12:30:01,2331,Pastry
2016-11-30,12:33:07,2332,Coffee
2016-11-30,12:33:08,2332,Keeping It Local
2016-11-30,12:33:35,2333,Coffee
2016-11-30,12:49:01,2335,Bread
2016-11-30,12:49:02,2335,Cookies
2016-11-30,12:49:42,2336,NONE
2016-11-30,12:50:29,2337,Coffee
2016-11-30,13:00:41,2338,Bread
2016-11-30,13:08:02,2339,NONE
2016-11-30,13:08:03,2339,Keeping It Local
2016-11-30,13:08:04,2339,Coffee
2016-11-30,13:08:05,2339,Fudge
2016-11-30,13:08:06,2339,Jam
2016-11-30,13:20:02,2340,Tea
2016-11-30,13:20:03,2340,Hot chocolate
2016-11-30,13:20:04,2340,Keeping It Local
2016-11-30,13:20:05,2340,Coffee
2016-11-30,13:20:06,2340,Art Tray
2016-11-30,13:24:21,2341,Coffee
2016-11-30,13:29:26,2342,Coffee
2016-11-30,13:29:27,2342,Cake
2016-11-30,13:38:51,2343,Bread
2016-11-30,13:38:52,2343,Bread
2016-11-30,13:38:53,2343,Jammie Dodgers
